pickup_datetime,te,fe,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fpos,tpos,fdist,tdist
2811,6000,6364,1,1.3,-74.00342559814453,40.7227668762207,-74.00951385498048,40.73532485961913,45.663658942840456,93.40445919963916,0.4148310074115204,5.484787168178529
2812,3981,960,1,1.6,-73.99788665771484,40.72431182861328,-73.97985076904298,40.73005676269531,4.634702138199168,49.87246249780507,2.448602578917025,13.77385009518984
2815,1760,584,1,1.5,-73.99842834472656,40.719829559326165,-73.98021697998048,40.72694778442384,0.614944424398613,189.67922488199216,1.134179504435069,3.2121646756911773
2826,-27539,1421,5,1.79,-74.00654602050781,40.71648406982422,-73.98086547851561,40.72133255004882,32.361313396094324,38.49691901597805,0.6576590156405965,1.0160782785052294
2834,11710,983,1,1.14,-73.99120330810547,40.732940673828125,-73.9870376586914,40.72239685058594,25.530652895644145,3.884370125438332,0.6252271744956938,0.4918559712054816
2841,4665,11689,1,0.97,-73.99462890625,40.724639892578125,-74.00557708740233,40.72555160522461,29.58305104517361,6.713531190503229,10.55976262779332,11.086463583875029
2841,1756,3268,2,1.23,-74.00629425048828,40.733516693115234,-73.9847640991211,40.7288818359375,45.06682833065727,189.14626592435343,0.0029123917595188,3.60821921927896
2846,-25484,3459,1,1.27,-73.98978424072266,40.73411178588867,-73.97964477539062,40.723052978515625,60.4577385139949,53.05370106487979,4.274582953375079,2.3062962829869638
2847,3636,22710,1,0.7,-73.98895263671875,40.723087310791016,-73.99559783935547,40.717071533203125,15.32480463491244,21.3339062123356,0.8179959493942615,1.5974816149396809
2854,17095,3986,1,1.0,-73.99480438232422,40.73445129394531,-74.0055389404297,40.740398406982415,24.997595338533664,20.55452798411005,0.6344136545660057,21.17921487462772
2854,4427,2648,1,1.18,-73.97936248779298,40.724246978759766,-73.98954772949219,40.73409652709961,40.05106649952113,33.69465606242672,4.543867787039153,17.054385818021306
2855,1547,5653,2,0.5,-73.99190521240233,40.73377227783203,-73.99781036376953,40.73613739013672,68.0895238235511,4.401881061219727,21.786707915149428,1.277047513489733
2856,3985,19521,1,0.8,-74.0033187866211,40.73245620727539,-73.99347686767578,40.73397445678711,2.7873660898051997,113.75714998613276,2.822188354319891,22.771688770264788
2857,4650,3232,1,1.18,-74.01007080078125,40.72141647338867,-73.99469757080078,40.72145080566406,47.09048922899479,9.27350812257426,6.236514564592438,3.964238448364193
2859,1434,2102,5,1.5,-73.99852752685547,40.72078323364258,-74.0072021484375,40.70555114746094,30.773773447687937,26.907652818782744,5.3239328451191215,14.271683391673252
2864,13526,1295,1,0.7,-74.0169906616211,40.70731735229492,-74.01502990722656,40.71577835083008,119.50513286153505,39.27848094632415,9.56085593755847,8.507523780488727
2865,5667,987,1,1.06,-73.99083709716798,40.7344207763672,-73.97620391845702,40.72558975219727,34.47628113681286,222.5464313502197,0.6081553873300655,13.443279119844622
2871,1277,1517,3,1.6,-74.00470733642578,40.72403717041016,-74.00762176513672,40.74087524414063,18.675242498721303,5.705684829539491,1.710753683802351,4.011286025735751
2876,5983,5258,3,0.6,-73.9812774658203,40.7249641418457,-73.98985290527344,40.730247497558594,54.752959793424594,19.864190282961182,0.5930501807995405,3.557875983472185
2879,5260,11498,1,1.1,-73.99324798583984,40.722145080566406,-73.9788360595703,40.7240104675293,57.12567880209116,61.81686142483628,0.372739648632039,2.739957099744008
2885,4336,2436,5,1.88,-73.99335479736328,40.729736328125,-74.00601196289062,40.70821762084961,57.62315872954213,29.125286851840297,10.245167954381124,27.19161119111156
2888,6370,-26115,1,0.8,-74.0009765625,40.72572326660156,-73.9955825805664,40.71910095214844,2.6343158352120706,29.299362021509808,0.9775382553750936,1.291351974287675
2889,1290,7880,3,0.8,-74.01793670654298,40.70592880249024,-74.00952911376953,40.705116271972656,125.70660929829312,39.79635066313223,3.301962064156045,11.843297995066584
2892,-14713,5666,1,1.44,-73.97649383544923,40.72725296020508,-73.99176025390625,40.7299919128418,14.329205028032508,20.091180210590863,0.8323836671069365,6.47978318548413
2892,9699,3333,1,1.93,-74.00559997558595,40.72490692138672,-74.00968933105469,40.738895416259766,12.400271399630078,45.4701544479209,10.609044274473982,2.523432289135147
2899,53,10973,1,0.88,-73.99620056152342,40.72686004638672,-73.9990005493164,40.73426055908203,29.827314949643792,8.96995641558263,14.65377580804896,2.238384516989663
2899,6488,4038,1,1.86,-74.00557708740233,40.727100372314446,-73.98192596435547,40.72409057617188,0.9331041783502732,21.07437635160508,0.3442748422377636,1.225525743334196
2900,3461,1521,1,1.47,-74.00390625,40.72574234008789,-73.98847961425781,40.73308181762695,21.32105990296644,70.98814200109797,0.9219516997744482,13.653292704866823
2903,3839,16488,1,1.6,-73.99658966064453,40.7256317138672,-74.00039672851561,40.70816802978516,35.74494105543272,15.60074060332035,1.0413315859167376,4.602002789135633
2908,3416,3567,1,1.04,-73.9879608154297,40.7247314453125,-74.00234985351561,40.72542190551758,29.832300687227445,95.39371796971828,4.463601688311349,12.95538520658252
2909,8195,12795,1,2.2,-74.00669860839844,40.712921142578125,-73.97563934326173,40.71907424926758,57.25420294209333,11.785548068321836,40.264532029517305,1.5097060567098113
2916,1732,2094,1,0.99,-74.0028305053711,40.723243713378906,-74.00347137451173,40.73262786865234,59.61864603921423,62.52913997543994,1.0000552493829848,3.0706698362496883
2918,1937,5932,2,2.1,-74.0082015991211,40.70883560180664,-74.00447845458984,40.7327537536621,83.01368150977032,83.99876217291887,37.00947271674339,1.0258854644898376
2922,6313,9685,1,0.5,-73.98047637939453,40.72049331665039,-73.99076080322266,40.7236442565918,31.761918962311334,42.873147669026814,1.5212959366318697,0.5566550089442628
2924,22707,16081,1,0.63,-73.99649810791014,40.72547149658203,-73.98918151855469,40.72203063964844,30.78523645737249,92.12507660533166,0.6750900860335054,5.76325603242788
2924,6853,1312,6,1.23,-74.00961303710938,40.713809967041016,-73.99595642089844,40.725379943847656,45.62247795144549,4.960702854407748,32.57462765862529,3.3739463271551253
2926,3510,22715,1,0.6,-73.98995971679686,40.71404647827149,-73.9886703491211,40.72138214111328,10.858620424685045,119.18307472486008,1.5816739067947754,8.895109737336732
2929,6546,2615,1,0.4,-73.98807525634764,40.72803115844727,-73.98780059814453,40.724082946777344,66.85469102296591,14.934347597800151,0.8189165419185457,0.0205325401455533
2932,6284-AddedOnRampEdge,5359,5,1.18,-74.0086669921875,40.71603012084961,-74.01644897460938,40.70509719848633,104.0280562509318,2.567705177049445,7.680665978872769,0.7335075709975749
2932,959,4664,1,0.37,-74.00517272949219,40.72547149658203,-73.99884033203125,40.72322082519531,40.56834120810717,137.33131399362844,16.739391382684428,12.416851500731902
2934,976,16249,1,1.5,-74.0107879638672,40.729248046875,-73.99253845214845,40.73160171508789,20.770213930384013,61.90651587343868,1.3787382790210585,16.972677250612854
2935,3415,5472,6,0.74,-74.0084457397461,40.72001647949219,-74.00318908691406,40.72436141967773,134.10234362588284,68.8787344810093,7.034325839335468,9.240808359775878
2942,4083,2944,2,0.71,-73.99735260009764,40.71947860717773,-74.00281524658203,40.72579193115234,7.923159839545009,70.35135629319386,9.041264139703127,8.271912854245558
2948,2093,1514,1,0.53,-74.00530242919923,40.7222785949707,-74.00257873535155,40.722599029541016,4.200871052683074,38.85827381663065,1.2524264192422612,8.733947234172945
2950,10984,1998,1,0.24,-74.00318908691406,40.7313232421875,-74.00105285644531,40.72917556762695,7.257131124536545,3.933681063455389,11.126952974278431,6.699857403213985
2954,4178,2436,1,1.0,-73.99336242675781,40.72982025146485,-73.99962615966798,40.738399505615234,51.99351598033468,5.331337790063159,17.69652689239709,9.14064536430562
2957,6426,5398,1,1.8,-73.9964828491211,40.72352981567384,-74.00712585449219,40.704681396484375,21.118973734751645,14.256522012232956,5.696315319185886,0.4791944606975449
2963,1953,11732,3,1.28,-73.99987030029298,40.72588348388672,-74.01074981689453,40.716251373291016,80.23049090828215,145.17411702518044,13.57176724845202,0.9532469341432396
2963,3593,917,1,0.92,-74.01217651367188,40.70685958862305,-74.01740264892578,40.71126174926758,59.703832691497965,10.150800304454268,17.18321803308408,87.35724206199728
2964,5256,6485,1,0.34,-73.98625183105469,40.72621154785156,-73.98180389404298,40.72452926635742,49.95219189167899,202.7220776934809,0.2383233670724454,3.4125889422602564
2965,5418,2059,1,1.1,-73.99327850341797,40.722503662109375,-74.00709533691406,40.726348876953125,31.084164861267432,109.06224234095376,0.8967600917829546,24.381256741257605
2967,6418,16081,1,1.1,-73.9963607788086,40.72547912597656,-74.00453186035155,40.73464584350586,19.99663532551153,113.92804474332546,1.827016380991571,4.143960977334673
2967,1474,570,1,0.8,-74.0017852783203,40.715667724609375,-74.0111312866211,40.71394348144531,54.69695834581214,43.66833269836902,0.7670224033291924,16.108549400892404
2967,959,10985,1,0.6,-74.00115966796875,40.72897720336913,-73.99845123291014,40.723514556884766,11.04200659016995,92.1255427562324,13.906155366935526,2.430502701436997
2970,93,2546,2,1.19,-74.01677703857422,40.7075653076172,-74.00825500488281,40.707645416259766,15.565853338032682,0.5761568661659877,18.415887443998034,5.844882159051368
2972,20249,5920,1,0.6,-73.99768829345702,40.7259521484375,-74.00755310058595,40.73025894165039,5.8458519465779535,46.29343881304637,0.6744232340918296,2.996921806628182
2974,22752,581,2,1.4,-73.99959564208984,40.71907043457031,-73.98377227783203,40.727237701416016,27.96262746325769,122.43820984310337,0.8921953286439598,27.64300459169861
2977,-17622,-27244,1,2.15,-74.00816345214845,40.73262786865234,-74.01618957519531,40.70793151855469,28.96991313888677,36.345341535027046,11.044827700650488,1.5965141863684529
2977,20258,6635,1,0.7,-74.00123596191406,40.72610092163086,-74.00762939453125,40.73186111450195,36.860453202429326,74.3066768923045,13.897377190838071,10.68849346976842
2979,10970,4178,1,1.12,-74.00015258789062,40.7381706237793,-73.9954376220703,40.72646713256836,48.81230429351244,23.86723429098233,11.50233981576234,13.254936962529948
2997,6046,4341,5,1.69,-74.00553131103516,40.706581115722656,-74.01290893554686,40.717041015625,43.194499716747615,51.82571040057368,3.007385951312572,5.820775564123508
2999,5259,974,1,0.78,-73.99134063720702,40.73039627075195,-73.98058319091797,40.724117279052734,81.48116987989107,90.9236847733446,23.08975081262828,6.436648125846113
3003,5716,4038,1,1.5,-74.00545501708984,40.72660446166992,-74.01615905761719,40.714637756347656,54.37712912474096,46.944397680758826,10.002920832675386,11.35962632462186
3006,6234,2719,1,2.2,-74.0074462890625,40.70656204223633,-73.9748764038086,40.71828079223633,26.86244177850482,53.15469182559099,1.8310085602034472,4.238051373400071
3020,-26422,3990,1,0.4,-74.00243377685547,40.7374267578125,-74.0068817138672,40.74103927612305,113.39991756785768,29.169331975445797,24.54183226984986,38.7793227954296
3020,2043,933,1,2.0,-74.00887298583984,40.711212158203125,-73.9889373779297,40.721504211425774,20.167014894386305,5.457143118505506,4.781914499171679,8.862076795743679
3021,6812,6928,1,1.3,-73.99679565429686,40.724517822265625,-74.00626373291014,40.71141815185546,61.163554075691465,22.025813314605266,26.72397865071729,2.54946918979267
3022,1516,4654,1,0.68,-73.99698638916014,40.7229118347168,-74.00505828857422,40.72353363037109,62.05212890125781,10.14020546620292,8.295377042261157,9.898760154596342
3025,9499,2721,1,0.77,-74.00888061523438,40.7076530456543,-74.01551055908203,40.70494079589844,11.42946383420474,43.64613051034692,37.46447124699816,1.213891003919466
3025,3993,5715,1,1.76,-74.01609802246092,40.71564865112305,-74.00890350341797,40.7376708984375,99.18600268796466,65.6964599931768,37.765283743889626,12.957098854254069
3029,5994,2615,1,0.5,-73.988037109375,40.72802734375,-73.9939193725586,40.732383728027344,65.64915362767093,32.00527392069264,0.998853241727282,13.534339231612156
3031,5392,-26498,1,3.0,-74.01158142089844,40.7134017944336,-74.00170135498048,40.71723175048828,58.08493949698818,7.275170322598759,5.549639229820798,5.20000750628528
3032,5362,4655,1,1.1,-73.99734497070312,40.723411560058594,-74.00907897949219,40.71599197387695,92.61336145197764,10.06215891418942,0.1893241393800376,13.84894471670128
3034,20324,19320,1,1.3,-73.99974060058595,40.72681427001953,-74.00416564941406,40.73685073852539,13.109024607416622,94.92705228425096,0.2410809396032964,8.26620050484161
3034,15285,985,1,1.56,-73.99105072021484,40.733497619628906,-74.00467681884764,40.71836853027344,47.27645004061959,30.637258814532665,1.5451377105396942,36.68530850659123
3034,1920,3244,1,1.31,-74.00855255126953,40.72052001953125,-74.00540161132812,40.738311767578125,55.66260802133684,42.73458358841022,2.2611358013624656,13.565990743659922
3035,3245,3986,2,1.71,-73.9950942993164,40.734500885009766,-74.00897979736328,40.71996688842773,31.807252682145783,24.560619142008463,24.74477191496129,4.453279726928978
3037,229,-30411,5,0.64,-73.9840087890625,40.7254295349121,-73.97492218017578,40.720481872558594,0.6974168240876643,32.80800573131452,0.1914562289256413,3.1130204464523
3038,6484,6484,1,0.0,-73.98789978027344,40.72599792480469,-73.98792266845702,40.726089477539055,93.06199541491,99.71582685713224,33.14632071913624,25.224007801399832
3038,15285,1311,6,0.4,-74.0083236694336,40.714202880859375,-74.0041732788086,40.71791458129882,55.06619138649143,93.16328365563702,10.278227534970732,15.714347750388317
3041,4822,4828,1,0.3,-73.98661041259764,40.73018646240234,-73.98926544189453,40.72622299194336,23.014244165637745,62.108474765669456,2.1164913404674035,5.3528365402185365
3042,1774,2615,2,1.21,-73.98784637451173,40.728469848632805,-73.9762191772461,40.71574020385742,14.90352684968745,190.6461300724605,1.284047892065156,2.4821871004204046
3042,3239,31218,1,0.8,-74.00556182861328,40.72813415527344,-74.0089340209961,40.71849822998047,35.264116327037414,17.340768941212275,9.759695007599133,7.632860071649282
3046,49,981,1,0.51,-73.99121856689453,40.73233795166016,-73.99858856201173,40.734050750732415,6.605290191250067,253.45275885864217,6.317627140590545,6.25669701290219
3047,22715,4824,1,1.2,-73.9887466430664,40.72732162475586,-73.98988342285155,40.713985443115234,11.417309398516284,16.454078671143876,6.205135208312408,9.07403076912172
3047,4664,953,1,0.7,-74.00086212158203,40.72058868408203,-74.00550079345702,40.72557830810546,29.227099615104187,11.586429048737044,0.7203696172439035,8.472539237402717
3050,19379,3193,1,1.72,-74.00700378417967,40.7348518371582,-74.0113296508789,40.71524810791016,56.75497871972274,37.1609856146552,1.0112663572512637,10.85672023229075
3054,-11167,-14777,1,0.83,-74.00438690185547,40.71321868896485,-74.0167465209961,40.71588516235352,41.498782698691066,44.25829991917947,1.365072148514369,18.94306850592245
3055,4660,53,2,1.1,-73.99889373779298,40.73453521728516,-74.00008392333984,40.723575592041016,39.94320115910507,27.693754611163182,1.465227720627018,7.515123353811222
3055,6373,16100,1,0.7,-73.99547576904298,40.72457885742188,-73.9936752319336,40.718074798583984,55.79082036075732,7.995042541109232,19.19100792015987,2.37159066038469
3059,-19614,-17105,1,1.1,-74.0069808959961,40.70532989501953,-73.99225616455078,40.714988708496094,31.751743371777007,4.5843983024650266,6.85636794688024,0.9139970155639862
3060,-11165,2817,1,0.71,-74.01004028320312,40.72038650512695,-74.0165023803711,40.71677780151367,34.93516986369853,108.96339320433115,2.7895072050030056,8.045129282222264
3061,2050,10976,1,1.0,-73.99842834472656,40.728633880615234,-73.9854736328125,40.72174072265625,71.08780327734782,118.08010286278898,2.330141154433175,12.86081830598003
3063,2094,2024,1,2.0,-74.01190948486328,40.703418731689446,-74.0029296875,40.72323989868164,20.2455062018171,66.34614160888168,4.48495326358883,0.6861687238625909
3066,3415,977,1,0.9,-73.99195098876953,40.73081970214844,-74.00331115722656,40.72412490844727,28.010061814717456,96.5310105419806,17.17972335273781,3.670919122315239
3066,2488,3416,5,1.21,-74.0015869140625,40.72581100463867,-73.99761199951173,40.71361923217773,24.435928843359225,29.786603932803416,18.393481394454707,17.440106599724217
3067,7795,6859,1,0.8,-74.00336456298828,40.73558807373047,-74.01124572753906,40.7288932800293,1.0159899407892254,19.94688548967273,0.6680182495882885,34.827249669296606
3070,957,-19423,6,1.66,-74.01569366455078,40.71508026123047,-73.99835205078125,40.7230110168457,1.0399023124226967,27.325885277374205,17.447552469860643,17.871357547574434
3071,4658,2641,1,1.0,-73.98794555664062,40.72771835327149,-73.99974822998048,40.72303771972656,190.8642457254335,36.728165563214034,18.782618556074706,13.242662290484486
3072,1266,3418,2,0.91,-74.0008316040039,40.72744369506836,-73.9946517944336,40.73504638671875,17.67564751518923,42.57357048677338,0.124268798202288,22.4962994999144
3073,2716,19378,1,0.7,-74.00979614257811,40.71504974365234,-74.0120391845703,40.70938491821289,121.39194271859412,6.553919028256502,4.349312721518719,3.100254067594208
3074,2614,17096,1,1.7,-74.0057601928711,40.7401008605957,-73.98571014404298,40.72790145874024,14.84247692161386,171.78774465100352,11.613656959567896,12.647605854568145
3075,2614,6039,1,0.3,-73.99251556396483,40.73075866699219,-73.98602294921875,40.72789001464844,57.21347503742992,149.36342658785958,10.6077608383336,1.3758534000619271
3079,938,5699,2,0.67,-74.01473999023438,40.71643829345703,-74.00537872314453,40.71543884277344,63.02662518143116,42.825653953889,0.7531692513636636,7.664701669912538
3079,744,-20815,1,1.04,-74.00911712646483,40.71319580078125,-74.01020812988281,40.70400619506836,132.38711527870396,79.96961355921071,1.224542506500566,1.834071091831198
3082,1265,1751,1,0.42,-73.9938201904297,40.732852935791016,-73.9968032836914,40.7363739013672,5.602136802435427,248.18994546814736,7.832091950871592,6.609770971822064
3083,5033,977,1,0.96,-73.99210357666014,40.730865478515625,-73.9883041381836,40.72335052490234,30.69266383869213,6.996076013245963,3.590027528949861,2.227025907156923
3084,1749,1728,1,0.73,-74.00390625,40.73123550415039,-73.99560546875,40.73329162597656,14.666432076179774,13.458983390705882,0.7889375273433428,0.6587813566293198
3087,22671,1860,1,1.1,-73.99356842041014,40.727447509765625,-73.98563385009764,40.717300415039055,11.436181731008704,22.344876636322063,2.905013874261716,8.122167033555778
3087,6047,4659,2,1.25,-74.00035095214845,40.72394943237305,-74.01117706298828,40.7157096862793,9.561708675106685,155.16644090170865,8.09582574870377,7.152154114037979
3088,-16211,5699,3,0.8,-74.01412963867188,40.71622848510742,-74.01758575439453,40.70697021484375,69.01896392122073,60.77319810960061,55.50108865249225,6.227010554546623
3090,579,10967,2,1.2,-73.99443054199219,40.72616958618164,-74.00003051757811,40.71823501586913,26.06761132778041,12.635031228028724,3.050931279330497,8.61945251195524
3094,5662,959,1,1.45,-73.99835968017578,40.72380065917969,-73.9810562133789,40.72898864746094,61.23295012864338,17.890374082637866,13.11795447963853,1.5309020908261264
3096,11718,917,1,2.0,-74.01261138916014,40.7066764831543,-73.99788665771484,40.72586441040039,96.61493890135154,46.5868134913802,0.3802617256057132,0.2953621854264505
3102,2981,5982,2,1.4,-73.9893035888672,40.73025894165039,-74.0052719116211,40.73819732666016,12.994668349070036,84.33436916014453,1.4349462316062171,6.660345777571325
3104,966,-16732,1,1.24,-73.98055267333984,40.73020553588867,-73.99535369873048,40.7273826599121,22.536070081365025,63.38144991941141,1.3598753581338636,14.59809531201215
3105,1755,1318,2,2.48,-74.0126724243164,40.715576171875,-73.9886703491211,40.73111343383789,38.17558052900268,47.81631142764071,33.18673895220303,0.6945300725951452
3107,5988,5982,1,0.5,-73.98892974853516,40.73057556152344,-73.98007202148438,40.726577758789055,59.05334390872064,33.88249467485487,9.091637096445057,1.65717944178915
3108,7815,-23270,1,1.61,-74.00999450683594,40.70333099365234,-74.0144805908203,40.715679168701165,126.4472582264448,69.77982655473471,3.004381455475981,22.015345542606628
3109,6859,2095,1,1.29,-74.00128173828125,40.72271728515625,-74.0035171508789,40.73599624633789,10.855463450247166,48.03646418445983,0.964822907025314,3.5593523985352475
3112,4408,1400,1,3.1,-73.9890899658203,40.720211029052734,-74.0162124633789,40.70949172973633,123.95100325656009,149.48239161731448,5.606391458996205,26.98049558565064
3118,6033,17212,1,0.85,-74.00592041015625,40.723392486572266,-73.99907684326173,40.72395324707031,31.55551517083681,80.2328195124843,16.537420242271313,5.905394384498696
3120,16201,4431,1,1.4,-73.9851303100586,40.732234954833984,-73.97615051269531,40.71916580200195,8.239140323784094,13.752432144771843,3.130988900338632,1.5386971237771525
3124,3268,12800,1,1.76,-74.00760650634764,40.711761474609375,-74.0063247680664,40.73350524902344,48.61324871739068,43.50941614735959,8.75012895961473,0.7877366596138168
3125,2648,11513,1,0.98,-73.99192810058595,40.725860595703125,-73.97997283935547,40.724571228027344,18.614128974502247,102.58762166030417,0.5001419526327362,1.9566541838531997
3125,6699,3459,1,1.16,-73.98985290527344,40.7336311340332,-73.9832763671875,40.72354888916016,6.411258693650014,146.8644429826302,0.9662390046559304,4.98485600715181
3128,6812,4088,1,1.6,-74.00199127197266,40.72809219360352,-74.00586700439453,40.71159362792969,61.4522857347029,59.727637005542,0.9020009876872056,6.461760499418614
3129,4412,10969,2,2.2,-73.99482727050781,40.726051330566406,-74.01726531982422,40.709228515625,17.179664555871533,167.0199904384919,2.6264501689190225,8.297126646427506
3129,4087,2514,1,0.6,-74.00350189208984,40.7217254638672,-74.00086212158203,40.72833251953125,43.76723248314818,69.51750478216674,21.675426452087663,1.9539833132608848
3141,6695,6592,1,1.9,-74.00939178466798,40.712905883789055,-73.99353790283203,40.733375549316406,21.70489886315748,14.068154420688494,5.751546115865959,1.908112575746962
3146,-26144,971,2,0.78,-73.99372863769531,40.729270935058594,-74.0022964477539,40.72417449951172,44.63355614311347,46.30194719634081,12.91393304649691,1.6341527081007468
3148,16855,2817,1,1.0,-74.01017761230467,40.72035217285156,-74.0023422241211,40.72955322265625,40.24293905572104,119.30454520143594,8.205801121553842,1.092384757603392
3148,-16574,19322,1,1.03,-73.99895477294923,40.72647857666016,-73.9811782836914,40.72092056274414,54.99583137430736,8.130414317578229,2.027948877259606,0.1896206605988973
3155,919,83,2,1.21,-74.01561737060547,40.71129608154297,-74.0114974975586,40.70775604248047,19.849562934356683,56.674028126317324,18.06771189748424,11.896202415208222
3158,17236,3423,4,0.89,-73.99779510498048,40.7302131652832,-74.00755310058595,40.725189208984375,18.45039121019693,126.9874935247911,5.439106198154572,0.8433617947250409
3165,5920,6696,1,0.8,-73.99317932128906,40.73362350463867,-73.9981689453125,40.72614669799805,30.56336467998222,51.65462161678289,9.28578718325943,0.0684850963270172
3166,12810,10967,1,2.1,-73.99443817138672,40.72643661499024,-74.00839233398438,40.70574188232422,51.68020892390668,41.89173690162692,11.92091935709876,4.046157938832097
3167,2981,3458,1,2.01,-73.99356842041014,40.734668731689446,-74.00509643554686,40.73826217651367,99.16669060868234,69.58727548429992,40.123339546423246,14.002384230491916
3174,-22187,-26055,1,0.8,-73.99564361572266,40.7208251953125,-74.0,40.714012145996094,4.950453641271396,50.6469056206627,1.2756963635717713,12.84464590317456
3175,-26904,6759,1,1.9,-73.98506927490233,40.7244529724121,-74.00968933105469,40.715728759765625,176.51832710316503,115.38017788722664,8.43637236834783,0.7868065331388612
3176,2407,2017,5,0.86,-74.01026916503906,40.705196380615234,-74.0017852783203,40.70769882202149,107.21255946365795,5.489562589766202,8.473299006324572,0.7005196584286091
3180,11716,4827,1,0.95,-73.98685455322266,40.73061752319336,-73.99744415283203,40.72454071044922,37.736566200470286,97.91266734364469,3.2737536557670683,4.2541371246060935
3183,4408,4322,1,1.3,-74.00877380371094,40.710613250732415,-74.01612091064453,40.70862579345703,90.80110283004502,70.16005413105657,11.802334634071045,18.871599112887
3184,979,4426,3,0.5,-73.9940414428711,40.735748291015625,-73.9919662475586,40.73162841796875,35.062600843239146,27.83129933311715,15.34891354771407,28.90147258522381
3189,1474,570,1,0.7,-74.00186920166014,40.715286254882805,-74.01063537597656,40.713966369628906,14.662326591392828,78.25147430398019,11.559341127423824,7.666519730042954
3189,1543,-14569,1,1.2,-74.00778198242188,40.741943359375,-73.9961395263672,40.733882904052734,31.78853818577052,228.36429858814827,0.6317799958250997,16.716837720618148
3196,2018,923,4,0.6,-74.01068115234375,40.709922790527344,-74.01201629638672,40.704708099365234,51.18021551567107,33.130440256781846,19.684549897118156,30.33489725124462
3198,-16550,3908,1,0.9,-73.99113464355469,40.734878540039055,-73.98355102539062,40.72613143920898,57.552088977987495,65.16503211355285,6.531219287860671,3.788394430742676
3198,6045,5361,1,0.1,-74.00894165039062,40.71588134765625,-74.00865173339844,40.71462631225586,12.77995855140998,87.21748491471237,0.8032900057260531,13.659473472076307
3211,6033,4826,1,0.9,-73.98748016357422,40.7291259765625,-73.99878692626953,40.72430038452149,10.13933974672434,34.57554370267359,9.482579294332924,5.614400137425775
3213,3245,1526,1,0.67,-74.00538635253906,40.727169036865234,-74.0093765258789,40.71995162963867,154.81513805429518,57.54203714970912,2.976731011961683,10.614516906293687
3215,3255,16855,1,0.43,-74.00279235839844,40.72862243652344,-74.00554656982422,40.72793960571289,9.205382031906844,134.70478242336773,0.4139221693360195,5.241525525741178
3221,5993,5255,1,0.7,-73.98613739013672,40.726516723632805,-73.9954833984375,40.732452392578125,6.424305587310938,97.2503853041875,1.3495357921510005,21.277319987953245
3226,4822,4828,1,0.36,-73.9866714477539,40.73011016845703,-73.98910522460938,40.726783752441406,32.920008347146144,1.1937868875624569,2.54164377024914,3.685190309386312
3228,4826,-17105,3,4.4,-74.00727844238281,40.705196380615234,-73.98726654052734,40.72899627685546,3.2256586620172327,14.032914675802184,0.7048665238260757,3.667892157906582
3228,-17634,3157,1,1.09,-74.01033020019531,40.71939086914063,-74.01683807373048,40.7078971862793,1.3411559771572583,24.303012463567697,6.8619669575747375,0.767348928110593
3230,6635,-12672,1,0.8,-73.99883270263672,40.7171516418457,-74.00151062011719,40.72600173950195,6.878391948865804,49.773476346821525,1.0719786491891727,8.296506398553683
3231,10974,10974,5,0.48,-73.99803924560547,40.72764587402344,-73.99803924560547,40.72764587402344,4.63300420433915,4.63300420433915,2.787313271703122,2.787313271703122
3234,7877,6588,2,0.47,-74.008056640625,40.70505905151367,-74.01429748535155,40.70125198364258,43.451383857911736,499.6954903935743,22.934123003528487,0.7905175911670301
3237,1929,1511,1,0.6,-74.00536346435547,40.72085571289063,-74.0035400390625,40.72989654541016,11.016154840194298,28.256510525053123,7.577623361353797,8.675046888554371
3237,1543,5675,1,2.1,-74.01216125488281,40.70846176147461,-73.99598693847656,40.73366928100586,92.96927268329388,251.05921773887545,25.05545767488739,2.109064350788245
3241,11512,17095,2,1.75,-74.00541687011719,40.74087524414063,-73.9911117553711,40.72530364990234,71.37672585905077,75.75878084933653,5.791135595228848,3.79570357035882
3242,5429,-14716,1,1.2,-73.98979949951173,40.7297477722168,-73.9989013671875,40.718364715576165,18.38683128248107,7.60439162766519,1.0638076910614132,7.486804955788515
3242,936,968,1,1.1,-73.9946517944336,40.72792816162109,-74.00581359863281,40.7147216796875,57.83518891729277,60.339016706682926,0.7769741515615458,1.1681671120591737
3245,2949,3464,1,0.98,-73.98538970947266,40.73139190673828,-73.99430847167967,40.72532272338867,18.022985727491317,39.29168499929533,13.52388124396897,32.68654154624846
3249,6089,9200,2,0.7,-73.98658752441406,40.71820068359375,-73.97745513916014,40.71922302246094,1.493577160446558,126.0394907948012,1.768970425588694,8.913624332886933
3249,2946,16234,1,1.6,-74.01344299316406,40.715431213378906,-73.9957733154297,40.72344970703125,41.06622471504057,3.938505051925479,0.2532766843838592,5.317714706117961
3250,-27464,5925,4,1.5,-74.00942993164062,40.72869110107422,-73.99120330810547,40.727638244628906,24.029054435617777,59.41414753090599,2.042788777150156,3.92886245747306
3250,2011,3720,1,0.5,-73.99750518798828,40.732864379882805,-74.00531768798828,40.73591232299805,34.48322773665658,11.279170570981195,11.828407840552378,2.707544438253997
3253,-31177,2817,1,1.9,-74.0102310180664,40.720657348632805,-74.0073471069336,40.70370864868164,7.276593692382655,18.14153980412963,17.15745727523471,10.889880326936549
